-18.9114;5.01465;3.75137;0.0326534;0.330059;-0.0672605
-18.9193;4.84476;3.24874;0.032954;0.327644;-0.0655301
-18.7809;4.7249;3.51329;0.0336356;0.328823;-0.0683278
-18.6675;4.82487;3.76515;0.0357334;0.330475;-0.069398
-18.8188;4.7499;3.46582;0.0291318;0.334069;-0.0662388
-19.0756;4.99246;3.36534;0.0362948;0.331284;-0.0654631
-18.7851;4.74305;3.56528;0.0278206;0.328377;-0.0691159
-18.8637;5.21547;3.70529;0.0373753;0.330432;-0.0672685
-18.9947;4.93894;3.47337;0.0379778;0.334166;-0.062842
-19.0771;4.88872;3.48964;0.0355615;0.333468;-0.0653969
-19.0216;5.18713;3.43721;0.0396212;0.336211;-0.0641188
-18.8808;5.05307;3.87578;0.039517;0.32768;-0.0688751
-18.7409;4.80002;3.61167;0.0394004;0.326434;-0.0652601
-18.776;4.82734;3.75824;0.0335942;0.330054;-0.068129
-18.9596;4.68167;3.85229;0.0329887;0.336157;-0.0702671
-18.7818;4.68447;3.806;0.0332847;0.334156;-0.0689907
-18.8982;4.83849;3.51601;0.0276272;0.331992;-0.0678859
-18.7482;4.91362;3.75903;0.0348762;0.328824;-0.0685336
-18.8312;4.78055;3.72533;0.0319021;0.336524;-0.0690447
-19.044;5.27808;3.33873;0.038294;0.330643;-0.0684126
-18.9895;4.85886;3.32444;0.0355442;0.339;-0.0646859
-18.6744;4.70157;4.08831;0.0295132;0.336439;-0.0670523
-18.8194;4.90255;3.69339;0.0313693;0.327356;-0.0638862
-19.0189;5.03709;3.28376;0.0439607;0.332997;-0.0668217
-18.7732;4.8473;4.01595;0.0396104;0.328973;-0.0713588
-18.9169;4.97324;3.84902;0.0408625;0.326737;-0.0646528
-18.9506;4.62855;3.65459;0.0379192;0.337705;-0.0653327
-18.7776;4.81347;3.49945;0.0408074;0.326724;-0.0674845
-19.0033;5.18223;3.29427;0.0416772;0.32722;-0.068456
-18.6677;4.87351;3.80874;0.0372931;0.325201;-0.0633702
-19.0097;4.81213;3.32347;0.0319773;0.334737;-0.071062
-19.236;4.89392;3.20169;0.0368335;0.335347;-0.0728935
-18.7725;4.92814;3.44884;0.0343281;0.329431;-0.0645042
-18.7669;4.9997;3.60217;0.0340905;0.329091;-0.0626671
-19.2194;4.96049;3.39981;0.0339354;0.33796;-0.0710256
-19.051;5.1831;3.63111;0.0388858;0.329026;-0.0694865
-19.0151;5.01633;3.47784;0.0364944;0.337842;-0.0632635
-18.8975;4.93966;3.33567;0.0421795;0.330443;-0.0680467
-18.8538;4.62419;3.81151;0.035416;0.329988;-0.0707027
-18.9387;4.9134;3.99836;0.0377939;0.33136;-0.0684013
-18.7974;5.03266;3.70029;0.0408592;0.328659;-0.0668767
-18.7486;4.77096;3.78565;0.033884;0.33406;-0.065576
-18.7995;5.01439;3.58774;0.0341929;0.328536;-0.067367
-18.8189;4.87331;3.83594;0.0371022;0.333168;-0.0680936
-19.0864;5.02472;3.98559;0.0389533;0.336033;-0.0667285
-19.0419;5.08242;3.40803;0.0362805;0.328449;-0.0658233
-18.866;4.80175;3.51551;0.0333646;0.332974;-0.0687663
-18.8651;5.19111;3.8165;0.0378132;0.326957;-0.0654711
-19.0737;4.89098;3.69466;0.0348599;0.33381;-0.0652412
-18.9553;4.72883;3.74128;0.0332909;0.330055;-0.0656258
-19.1445;4.8868;3.84413;0.0367053;0.335451;-0.070269
-18.8697;5.15647;3.91024;0.0382265;0.327323;-0.0675428
-19.0408;4.88495;3.84209;0.0401462;0.335938;-0.0702712
-19.0337;5.13786;3.94015;0.0417765;0.329292;-0.0667146
-18.9851;4.97473;3.70469;0.0355733;0.333287;-0.0669112
-18.9972;4.59489;3.71114;0.0343364;0.337527;-0.0674212
-18.7948;4.9574;3.60904;0.0397098;0.332792;-0.0648415
-19.1551;5.08085;3.35625;0.0407846;0.335839;-0.0718943
-19.1034;5.02665;3.37494;0.0358375;0.339601;-0.0667665
-18.9518;4.88047;3.20835;0.0338168;0.335259;-0.065594
-18.8064;4.97289;3.33981;0.0352951;0.330883;-0.0671496
-18.8342;4.83576;3.56255;0.034221;0.326287;-0.063152
-19.156;5.1198;3.63586;0.041605;0.335513;-0.0708261
-18.8562;5.26913;3.53475;0.0430618;0.327466;-0.0673924
-19.0006;4.94328;3.64213;0.0392741;0.332676;-0.0639925
-19.0168;4.98419;3.67935;0.0434616;0.329051;-0.0643844
-18.81;4.8273;3.70802;0.041453;0.329663;-0.0681975
-19.0617;5.07435;3.64935;0.04073;0.334431;-0.0656883
-19.1088;4.9658;3.49105;0.0366915;0.337269;-0.0658321
-18.7637;4.87326;3.52686;0.0385586;0.332075;-0.0644815
-19.1988;4.94644;3.35915;0.0358639;0.335904;-0.0714803
-18.9606;4.89591;3.52295;0.0364233;0.329981;-0.0640638
-18.8828;4.91661;3.64499;0.031444;0.335497;-0.0695061
-18.6823;4.83635;3.55494;0.0325451;0.332485;-0.0678475
-18.7734;4.79536;3.77497;0.0333332;0.330795;-0.0638613
-18.8537;4.81961;3.61587;0.0380464;0.334165;-0.0657234
-18.7318;4.76189;4.14457;0.037018;0.332819;-0.0644594
-18.8504;4.78302;3.50763;0.0365478;0.334063;-0.067937
-18.8558;4.83326;3.67219;0.0393883;0.328845;-0.0618237
-18.7102;4.95381;4.2457;0.0403212;0.328676;-0.0686008
-18.9203;4.70402;3.73977;0.0318572;0.334388;-0.064788
-18.691;4.94169;4.06662;0.0429336;0.32551;-0.0665988
-18.8657;4.76741;3.75907;0.0330559;0.335233;-0.0681725
-18.8878;5.24156;3.83976;0.0361745;0.325963;-0.0692739
-18.8209;4.96524;3.8129;0.0324041;0.330928;-0.0633776
-18.7357;4.81161;3.72327;0.0309347;0.328933;-0.0685648
-19.0147;5.11748;3.26113;0.0366345;0.334464;-0.0685083
-19.0501;4.88855;3.24081;0.0350896;0.338253;-0.0715674
-19.071;4.8492;3.98106;0.0338364;0.34027;-0.0646321
-18.8164;4.76901;3.55998;0.0351923;0.332226;-0.0695884
-19.0484;4.78728;3.27925;0.0415736;0.331719;-0.0655841
-19.0823;4.89815;3.76199;0.0428367;0.337061;-0.0712015
-19.0457;4.81417;3.28312;0.0411047;0.335192;-0.0660153
-18.8201;4.81722;3.69199;0.0373882;0.327361;-0.0647778
-18.7932;4.86391;3.56887;0.0384395;0.328408;-0.0648658
-18.7755;4.75856;3.68788;0.0325173;0.329557;-0.0698942
-18.8818;4.65944;3.25918;0.0291471;0.327088;-0.0663895
-18.788;4.94151;3.5211;0.0304737;0.330223;-0.0691288
-18.8471;4.84262;3.81853;0.0302315;0.333239;-0.063829
-18.8131;4.8946;3.71151;0.0293759;0.330719;-0.0664387
-19.0712;5.17594;3.62677;0.0434162;0.332711;-0.069526
-18.9185;4.80773;3.82007;0.0325279;0.333735;-0.0647072
-19.031;4.92513;3.48088;0.0391598;0.3321;-0.0645444
-19.0208;5.10516;3.5325;0.0450033;0.334248;-0.0674841
-18.8335;4.6102;3.74818;0.0379686;0.32913;-0.0673449
-18.7117;4.68359;3.601;0.0386477;0.326094;-0.0631507
-18.8111;4.92961;3.74684;0.042781;0.329428;-0.0681526
-18.8743;4.87248;3.78785;0.0363535;0.33394;-0.0668591
-19.002;4.87726;3.83147;0.0315653;0.341316;-0.0664313
-18.8814;4.91933;3.67378;0.0392692;0.327964;-0.0622315
-19.1231;4.81625;3.8014;0.0322419;0.339827;-0.0617883
-18.9143;4.80985;3.8768;0.0312417;0.332122;-0.06721
-18.9028;5.23816;3.65007;0.0400953;0.327711;-0.0656034
-18.9708;4.95616;3.64051;0.0394038;0.334801;-0.0635705
-18.8904;5.12299;3.57537;0.0426753;0.324825;-0.0673818
-19.1363;5.01345;3.21943;0.0430146;0.326429;-0.0702692
-19.033;4.77816;3.48622;0.0369372;0.335707;-0.0718242
-19.0553;4.90449;4.02449;0.0375195;0.33758;-0.0658672
-19.0099;5.21217;3.77831;0.043684;0.333106;-0.0672681
-19.1857;4.76516;3.07923;0.0386468;0.333384;-0.06618
-18.9786;4.81706;3.45676;0.0392139;0.334288;-0.0671438
-19.0144;4.9089;3.40615;0.0417506;0.330458;-0.0663088
-19.0061;4.89557;3.61523;0.033045;0.330613;-0.0652705
-18.6769;4.98289;3.69587;0.0334499;0.328797;-0.0642896
-18.7811;4.88177;3.81479;0.0292707;0.330497;-0.0629474
-18.8736;5.15519;3.83511;0.038907;0.32697;-0.0688798
-19.0807;4.75622;3.33928;0.0347383;0.330229;-0.0676502
-18.8451;5.07141;3.83395;0.0383871;0.326664;-0.0684633
-18.9351;4.92357;3.66293;0.0372962;0.324034;-0.0673379
-19.0216;4.86055;3.53496;0.0361112;0.330347;-0.0662019
-18.8811;4.89561;3.62929;0.0391174;0.322537;-0.061819
-19.0575;4.98853;3.34062;0.0395545;0.32545;-0.0620557
-18.8075;4.98999;3.66378;0.0359608;0.324352;-0.0668776
-19.0857;4.88717;3.44663;0.0375254;0.333949;-0.0654397
-18.8166;4.88526;3.63032;0.0299937;0.33499;-0.0665226
-18.8552;5.01538;3.43488;0.0341049;0.32897;-0.0623747
-19.0698;5.22498;3.22538;0.0366319;0.330729;-0.0697847
-18.9428;5.10953;3.89838;0.0344836;0.326577;-0.0649961
-19.0656;5.19193;3.54407;0.0356428;0.33334;-0.0678539
-19.0437;5.04568;3.68481;0.0365876;0.332665;-0.063937
-19.1578;5.00208;3.88518;0.0341484;0.337564;-0.0697917
-18.9506;4.90604;3.91454;0.0403863;0.33457;-0.0684903
-19.0615;5.14831;3.3251;0.0413319;0.328366;-0.0667457
-18.7233;4.83483;4.15746;0.0355617;0.329333;-0.0665459
-18.8141;5.02964;3.71888;0.0375447;0.320594;-0.0698032
-19.0331;4.90514;3.826;0.0323551;0.3358;-0.0659868
-19.0987;5.01483;3.32212;0.0350994;0.328371;-0.0650512
-19.038;4.90759;4.11051;0.0335916;0.336618;-0.0657816
-19.0858;5.00782;3.33436;0.0317943;0.331676;-0.0663231
-19.0676;4.95078;3.28938;0.0328414;0.332227;-0.0727663
-18.7547;4.92496;3.84491;0.029648;0.332646;-0.0680395
-19.1067;5.13018;3.65832;0.0377524;0.340539;-0.0665454
-19.175;5.10107;3.51873;0.038859;0.335579;-0.071337
-18.9955;4.8369;3.74283;0.0365945;0.335145;-0.0664958
-18.7459;4.87119;3.98922;0.0410897;0.326552;-0.0671021
-19.0208;4.98468;3.52211;0.0441786;0.327162;-0.0657761
-18.8334;4.64629;3.62711;0.0382513;0.326865;-0.0678463
-18.7106;4.78385;3.81188;0.0392685;0.32774;-0.0642615
-19.0164;5.31874;3.81493;0.0463476;0.330624;-0.0672198
-18.8586;4.98416;3.60264;0.0345055;0.328565;-0.0631076
-18.8004;4.84457;3.70044;0.0329991;0.330645;-0.0651885
-18.7804;4.80492;3.55642;0.0275696;0.331896;-0.0674191
-18.7422;4.87937;3.62856;0.0333626;0.328732;-0.0669261
-19.1185;5.00562;3.31521;0.0317764;0.340364;-0.0697905
-18.6906;4.87454;4.18236;0.0345985;0.333733;-0.0703677
-19.0166;4.87219;3.47833;0.0421202;0.333145;-0.0645696
