-2.0161;-0.416559;-1.59137;0.0457531;0.00994581;-0.0446451
-2.03114;-0.413496;-1.58945;0.0455663;0.00925414;-0.0446881
-2.04567;-0.41054;-1.58758;0.0453859;0.00858676;-0.0447296
-2.05734;-0.408164;-1.58606;0.045241;0.00805102;-0.0447629
-2.07161;-0.405261;-1.5842;0.045064;0.00739676;-0.0448036
-2.09235;-0.401039;-1.58146;0.0448067;0.00644601;-0.0448627
-2.10713;-0.398031;-1.57949;0.0446235;0.00576918;-0.0449047
-2.12087;-0.395234;-1.57765;0.0444531;0.00514045;-0.0449438
-2.13539;-0.39228;-1.57569;0.0442732;0.00447674;-0.044985
-2.14757;-0.389801;-1.57403;0.0441223;0.00391992;-0.0450196
-2.16078;-0.387111;-1.57222;0.0439586;0.00331648;-0.0450571
-2.17996;-0.383209;-1.56957;0.0437212;0.00244149;-0.0451114
-2.19758;-0.379623;-1.56712;0.0435031;0.00163823;-0.0451613
-2.21053;-0.376986;-1.5653;0.0433428;0.0010481;-0.0451979
-2.22555;-0.37393;-1.56318;0.0431569;0.000364366;-0.0452403
-2.23824;-0.371347;-1.56137;0.043;-0.00021289;-0.0452761
-2.24963;-0.369028;-1.55974;0.0428591;-0.000730883;-0.0453082
-2.26753;-0.365531;-1.55715;0.0426459;-0.00154517;-0.0453654
-2.28591;-0.361789;-1.55448;0.0424187;-0.00237955;-0.0454171
-2.29911;-0.359103;-1.55254;0.0422557;-0.00297813;-0.0454542
-2.3136;-0.356153;-1.5504;0.0420766;-0.00363513;-0.045495
-2.32809;-0.353205;-1.54825;0.0418977;-0.00429132;-0.0455356
-2.33896;-0.350993;-1.54662;0.0417636;-0.00478318;-0.0455661
-2.355;-0.347728;-1.54421;0.0415656;-0.00550872;-0.045611
-2.37517;-0.343623;-1.54115;0.0413168;-0.0064202;-0.0456675
-2.38862;-0.340886;-1.53909;0.0411509;-0.00702751;-0.0457051
-2.4049;-0.337571;-1.53658;0.04095;-0.00776245;-0.0457506
-2.41809;-0.334887;-1.53454;0.0407875;-0.00835682;-0.0457874
-2.42946;-0.332572;-1.53277;0.0406473;-0.00886942;-0.0458191
-2.44342;-0.329732;-1.53058;0.0404754;-0.00949764;-0.045858
-2.46409;-0.325524;-1.52731;0.0402208;-0.0104278;-0.0459155
-2.47933;-0.322422;-1.52488;0.0400331;-0.0111129;-0.0459579
-2.49406;-0.319425;-1.52252;0.0398519;-0.0117743;-0.0459988
-2.50904;-0.316376;-1.52011;0.0396675;-0.0124467;-0.0460403
-2.52035;-0.313925;-1.51827;0.0395203;-0.0129535;-0.0460648
-2.5343;-0.311087;-1.516;0.0393487;-0.0135786;-0.0461034
-2.55392;-0.307094;-1.51277;0.0391075;-0.0144571;-0.0461577
-2.5694;-0.303942;-1.51021;0.0389172;-0.01515;-0.0462005
-2.5836;-0.301053;-1.50784;0.0387428;-0.0157848;-0.0462397
-2.5983;-0.29806;-1.50537;0.0385621;-0.0164418;-0.0462802
-2.61069;-0.295539;-1.50329;0.0384101;-0.0169946;-0.0463143
-2.62259;-0.293263;-1.50127;0.0382719;-0.0175266;-0.046354
-2.64141;-0.289431;-1.49805;0.0380408;-0.018366;-0.0464058
-2.65946;-0.285757;-1.49495;0.0378193;-0.01917;-0.0464554
-2.67261;-0.283081;-1.49267;0.037658;-0.0197551;-0.0464915
-2.68885;-0.279775;-1.48985;0.0374589;-0.0204773;-0.046536
-2.70122;-0.277258;-1.48768;0.0373073;-0.0210269;-0.0465699
-2.71204;-0.275055;-1.48578;0.0371746;-0.0215076;-0.0465996
-2.72772;-0.271717;-1.48301;0.0369746;-0.0222026;-0.0466354
-2.74704;-0.267785;-1.47957;0.036738;-0.0230592;-0.0466882
-2.76043;-0.265059;-1.47717;0.036574;-0.0236525;-0.0467247
-2.77485;-0.262125;-1.47457;0.0363975;-0.0242909;-0.046764
-2.78952;-0.259137;-1.47191;0.0362179;-0.0249401;-0.046804
-2.80037;-0.257076;-1.46993;0.036093;-0.0254206;-0.0468406
-2.81478;-0.254142;-1.46729;0.0359167;-0.0260575;-0.0468798
-2.83404;-0.250075;-1.46374;0.0356733;-0.0269066;-0.046925
-2.84922;-0.246986;-1.46092;0.0354878;-0.0275761;-0.0469662
-2.86414;-0.243949;-1.45814;0.0353055;-0.0282335;-0.0470066
-2.87905;-0.240913;-1.45534;0.0351232;-0.0288903;-0.047047
-2.89114;-0.238453;-1.45306;0.0349756;-0.0294221;-0.0470797
-2.90296;-0.236046;-1.45082;0.0348312;-0.0299421;-0.0471116
-2.92224;-0.232122;-1.44714;0.0345959;-0.0307892;-0.0471637
-2.94074;-0.228356;-1.44359;0.0343702;-0.0316012;-0.0472136
-2.95436;-0.225584;-1.44096;0.034204;-0.0321984;-0.0472502
-2.97028;-0.222342;-1.43787;0.0340098;-0.0328964;-0.0472931
-2.98132;-0.220095;-1.43571;0.0338752;-0.0333799;-0.0473228
-2.99442;-0.217429;-1.43315;0.0337156;-0.033953;-0.0473579
-3.01291;-0.213666;-1.4295;0.0334903;-0.0347615;-0.0474075
-3.03036;-0.210114;-1.42604;0.0332777;-0.0355238;-0.0474543
-3.04319;-0.207502;-1.42348;0.0331215;-0.0360839;-0.0474886
