2.42601;-27.3379;1.18312;-4.69478;0.223209;-0.316082;-0.0767588
2.42601;-26.8712;1.12381;-4.44191;0.217531;-0.292919;-0.074466
2.42601;-26.5725;0.897555;-4.62348;0.221771;-0.272806;-0.0704442
2.42601;-26.491;1.14347;-4.63776;0.23811;-0.23659;-0.0765803
2.42601;-26.0749;0.860951;-4.86175;0.256595;-0.22171;-0.0679236
2.42601;-25.9839;0.558375;-5.03431;0.273207;-0.206982;-0.0686481
2.42601;-26.2104;0.572657;-4.97551;0.299194;-0.211823;-0.0635874
2.42601;-25.8226;0.119079;-4.39764;0.301194;-0.219319;-0.0635896
2.42601;-26.1945;-0.179347;-4.7493;0.314587;-0.226104;-0.0703741
2.42601;-26.4329;-0.0063605;-4.52586;0.325084;-0.249839;-0.0633188
2.42601;-26.6995;-0.060619;-3.97418;0.317582;-0.270581;-0.0666719
2.42601;-27.1198;0.047484;-4.2558;0.313139;-0.301905;-0.0693256
2.42601;-27.4764;0.285383;-3.7463;0.303434;-0.349432;-0.066574
2.42601;-27.6905;0.352099;-4.59067;0.285374;-0.389788;-0.0682633
2.42601;-27.9849;0.424331;-4.8366;0.278886;-0.401621;-0.0683993
2.42601;-27.9004;0.482251;-4.78225;0.266884;-0.40506;-0.0682784
2.42601;-27.9781;0.80689;-5.12621;0.259862;-0.38343;-0.0706849
2.42601;-27.3406;0.799672;-4.86598;0.249531;-0.361489;-0.0683316
2.42601;-27.2167;0.634273;-4.86863;0.24539;-0.329875;-0.0723078
2.42601;-26.5775;0.510494;-4.31785;0.246727;-0.299038;-0.0723967
2.42601;-26.4004;0.767885;-4.45744;0.249399;-0.257087;-0.0679298
2.42601;-25.9092;0.724279;-4.02936;0.251087;-0.20659;-0.0677754
2.42601;-25.7581;0.773115;-4.85518;0.255923;-0.151963;-0.0720295
2.42601;-25.3774;0.86113;-4.31822;0.257604;-0.11557;-0.0704431
2.42601;-24.9525;0.823092;-3.95745;0.25524;-0.0931805;-0.066374
2.42601;-24.957;0.925757;-4.62238;0.257426;-0.0983492;-0.06556
2.42601;-25.146;1.04524;-4.64352;0.260618;-0.109199;-0.0706587
2.42601;-25.4068;1.08562;-4.41479;0.253789;-0.144459;-0.0686323
2.42601;-25.7762;0.781116;-4.92805;0.246755;-0.174358;-0.072808
2.42601;-26.1209;0.557554;-4.54094;0.242002;-0.213985;-0.0775345
2.42601;-26.8367;0.753343;-4.27314;0.246635;-0.256824;-0.0721079
2.42601;-27.0694;0.637184;-4.28714;0.252068;-0.310773;-0.073663
2.42601;-27.4956;0.529446;-4.88159;0.254128;-0.345243;-0.0731925
2.42601;-27.2746;0.695218;-4.92495;0.260787;-0.360323;-0.0671531
2.42601;-27.6089;0.748249;-4.9363;0.262007;-0.344816;-0.0728104
2.42601;-27.3482;0.411605;-4.93895;0.266741;-0.328441;-0.0716506
2.42601;-27.0719;0.4008;-4.83066;0.271649;-0.322198;-0.0690206
2.42601;-27.1758;0.315725;-4.43597;0.281321;-0.327585;-0.0687661
2.42601;-27.6453;0.317466;-4.26046;0.287755;-0.351549;-0.0673377
2.42601;-27.5448;0.189469;-4.36563;0.297007;-0.367314;-0.072508
2.42601;-28.0641;0.139649;-4.34067;0.314882;-0.40002;-0.0690804
2.42601;-28.3177;0.126796;-3.98606;0.312292;-0.41566;-0.0674952
2.42601;-28.6399;0.18665;-5.06646;0.317852;-0.438679;-0.0750788
2.42601;-28.3308;0.145418;-5.00757;0.308757;-0.44179;-0.0685601
2.42601;-28.325;0.23935;-4.77875;0.294205;-0.418465;-0.0688453
2.42601;-27.6536;0.307582;-4.88201;0.276641;-0.385207;-0.0654898
2.42601;-27.113;0.627152;-4.79257;0.263196;-0.324481;-0.0672089
2.42601;-26.8855;1.0899;-5.12203;0.254956;-0.270147;-0.0696741
2.42601;-26.4033;1.09403;-4.87813;0.238581;-0.21907;-0.0695883
2.40855;-25.7173;1.00806;-4.72191;0.222589;-0.183784;-0.0686382
2.40855;-25.6974;1.28156;-4.23618;0.22635;-0.15776;-0.0743134
2.40855;-25.1986;1.05618;-3.78825;0.225464;-0.134551;-0.0710664
2.40855;-25.2571;0.802534;-4.62862;0.228584;-0.123955;-0.0747945
2.40855;-25.2446;1.12522;-4.429;0.242566;-0.133469;-0.0771476
2.40855;-24.7755;1.04299;-4.7043;0.231478;-0.123437;-0.0611102
2.40855;-24.4578;0.996104;-4.77824;0.211326;-0.0832825;-0.0629393
2.40855;-23.8921;1.35722;-4.81481;0.198307;-0.0211723;-0.0711438
2.40855;-23.8871;1.61552;-4.67257;0.198723;0.0207354;-0.0728752
2.40855;-23.7496;1.62028;-4.66928;0.18652;0.0430566;-0.0767435
2.40855;-24.3493;1.6056;-4.51107;0.189319;0.0025888;-0.0727064
2.40855;-24.2435;1.50351;-4.12513;0.185993;-0.055412;-0.0700275
2.40855;-24.1936;1.61042;-4.08104;0.182821;-0.0850125;-0.0711066
2.40855;-24.8486;1.74335;-4.5439;0.190156;-0.078998;-0.0792428
2.40855;-24.929;1.53898;-4.81203;0.201154;-0.0857357;-0.0709774
2.40855;-25.1905;1.5274;-4.10705;0.207651;-0.108109;-0.0682809
2.40855;-26.1356;1.10027;-4.81437;0.236498;-0.181705;-0.0777577
2.40855;-26.6981;0.992115;-5.23873;0.258592;-0.283092;-0.0714172
2.40855;-27.2224;0.739364;-4.68353;0.261817;-0.348717;-0.072979
2.40855;-27.8993;0.532146;-4.70108;0.280383;-0.396305;-0.0704254
2.40855;-28.2851;0.587543;-4.02153;0.301682;-0.42059;-0.0737647
2.40855;-28.4359;0.154556;-4.79843;0.30472;-0.447344;-0.0760511
2.40855;-28.4115;0.474443;-3.94909;0.30515;-0.461723;-0.0607936
2.40855;-28.1796;0.279476;-4.73254;0.296593;-0.446748;-0.0639796
2.40855;-27.253;0.259511;-4.44763;0.272232;-0.367749;-0.0668844
2.40855;-26.0498;0.59168;-4.59995;0.249423;-0.253935;-0.0633472
2.40855;-24.8556;0.904232;-4.57267;0.227763;-0.111542;-0.0615136
2.40855;-24.5386;1.33599;-4.65311;0.224079;-0.00655549;-0.0699901
2.40855;-23.5843;1.41914;-4.33858;0.217412;0.0311054;-0.0620748
2.40855;-23.6937;1.16188;-4.16552;0.218196;0.0315158;-0.0709666
2.40855;-25.0998;1.14125;-3.80459;0.24808;-0.0519114;-0.0829982
2.40855;-26.2759;0.396012;-4.18147;0.282098;-0.208968;-0.0838761
2.40855;-28.0678;0.224973;-4.36951;0.314899;-0.377195;-0.0772852
2.40855;-28.989;-0.212903;-4.23398;0.335349;-0.5305;-0.0712585
2.40855;-29.9554;-0.242294;-4.49098;0.340897;-0.618878;-0.0699454
2.40855;-30.3673;-0.026937;-5.19691;0.33597;-0.655506;-0.070313
2.40855;-29.4972;0.052944;-5.19697;0.313521;-0.629138;-0.0693618
2.40855;-28.694;0.831213;-5.855;0.27871;-0.537611;-0.0634752
2.40855;-27.6539;1.00731;-4.8713;0.229329;-0.414923;-0.0667558
2.40855;-26.6518;1.01449;-5.12768;0.206814;-0.293969;-0.07365
2.40855;-25.9158;1.28624;-4.27136;0.187895;-0.186224;-0.0766662
2.40855;-25.4594;1.48922;-3.91148;0.193791;-0.131231;-0.072718
2.40855;-25.6362;1.16962;-4.07703;0.214657;-0.112753;-0.0901346
2.40855;-25.5237;0.689427;-4.16159;0.248327;-0.149665;-0.0761662
2.40855;-25.8191;0.049928;-3.80063;0.284847;-0.216711;-0.071208
2.40855;-26.4253;0.285443;-4.19187;0.319708;-0.267794;-0.0641933
2.40855;-26.6576;0.139529;-4.53985;0.338806;-0.288694;-0.0589489
2.40855;-26.4917;-0.242259;-5.18482;0.343971;-0.280558;-0.0608161
2.40855;-26.3322;-0.1792;-4.95948;0.342555;-0.266567;-0.0559794
2.40855;-26.2506;0.2941;-4.83479;0.320839;-0.239992;-0.0579535
2.40855;-25.5905;0.342763;-4.50152;0.277401;-0.212989;-0.0614044
2.40855;-25.4647;0.837423;-3.87325;0.251226;-0.17027;-0.0707187
2.40855;-24.9346;1.16544;-3.81361;0.22664;-0.113898;-0.0724014
2.40855;-24.6341;1.01392;-4.19442;0.201937;-0.0661151;-0.0766315
2.40855;-24.3194;1.64748;-4.20128;0.182997;-0.0362943;-0.0769606
2.40855;-24.3625;1.62044;-4.71416;0.17957;-0.0418158;-0.073057
2.40855;-24.3557;1.55059;-4.19968;0.184854;-0.0630806;-0.0717576
2.40855;-25.0591;1.49131;-4.49425;0.211651;-0.118225;-0.0659729
2.40855;-26.1944;0.909134;-4.72907;0.242282;-0.194112;-0.0730156
2.40855;-27.3784;0.591581;-4.79079;0.282335;-0.324666;-0.0720071
2.40855;-29.0066;-0.026332;-4.23716;0.318261;-0.462635;-0.0787082
2.40855;-30.248;-0.345041;-4.57045;0.357668;-0.613249;-0.0812328
2.40855;-31.1698;-0.698544;-4.64847;0.370899;-0.715675;-0.0772501
2.40855;-31.2083;-0.459649;-4.47133;0.376291;-0.741244;-0.0748534
2.40855;-30.4801;-0.397284;-5.43948;0.352438;-0.701503;-0.0691616
2.40855;-29.1921;0.18631;-5.20082;0.313487;-0.572431;-0.058459
2.40855;-27.5997;0.59023;-4.96683;0.276507;-0.414083;-0.0521503
2.40855;-26.5344;0.84115;-5.67626;0.247363;-0.257541;-0.0628702
2.40855;-25.531;0.816199;-4.23964;0.225382;-0.141305;-0.0650715
2.40855;-24.8926;0.892707;-4.07455;0.222215;-0.0836433;-0.0603957
2.40855;-24.5795;0.746065;-3.81767;0.227744;-0.0470813;-0.0748619
2.40855;-24.0888;0.610061;-3.32036;0.243855;-0.034584;-0.0698706
2.40855;-24.3409;0.309285;-4.13125;0.264718;-0.0323649;-0.0689492
2.40855;-24.5702;0.427901;-4.00108;0.292678;-0.0377933;-0.0625408
2.40855;-24.5244;0.0974575;-4.48606;0.305859;-0.0648898;-0.0671545
2.40855;-25.1626;0.408069;-4.60999;0.306919;-0.100868;-0.0637114
2.40855;-25.3294;0.544306;-4.33858;0.300207;-0.160209;-0.062797
2.40855;-25.8561;0.75159;-4.71659;0.287696;-0.198111;-0.0620505
2.40855;-26.3423;0.964258;-5.03924;0.264818;-0.241157;-0.0688707
2.40855;-26.8911;0.927284;-4.57258;0.24119;-0.287159;-0.0704503
2.40855;-27.4407;1.06018;-4.16326;0.225358;-0.327454;-0.0776351
2.40855;-27.9399;1.35133;-3.97078;0.206753;-0.371795;-0.0823599
2.40855;-28.1579;1.2109;-4.49286;0.194443;-0.416526;-0.0842756
2.40855;-28.3309;1.25803;-4.52808;0.200448;-0.433295;-0.0876756
2.40855;-28.3328;1.28162;-4.80504;0.209785;-0.453063;-0.0780212
2.40855;-28.3907;0.823349;-5.24533;0.232417;-0.463954;-0.0776279
2.40855;-28.7936;0.645285;-5.24663;0.262178;-0.466973;-0.077384
2.40855;-28.5152;0.376559;-5.30574;0.286352;-0.47374;-0.0642829
2.40855;-28.2205;0.433794;-4.46787;0.307994;-0.454568;-0.0629111
2.40855;-27.6683;0.0597435;-4.79578;0.319626;-0.395406;-0.0608939
2.40855;-27.1375;0.178268;-4.38976;0.318625;-0.300361;-0.0685769
2.40855;-25.8624;0.13525;-4.36573;0.302611;-0.202834;-0.0687603
2.40855;-25.226;0.68509;-3.9092;0.290667;-0.106961;-0.0617781
2.40855;-24.6321;0.962483;-3.96961;0.277753;-0.0439589;-0.0657538
2.40855;-24.2307;1.10126;-4.12257;0.261565;-0.00251725;-0.0616463
2.40855;-23.907;0.877271;-4.06268;0.239476;0.00922323;-0.059015
2.40855;-24.4906;1.02907;-4.85606;0.239151;-0.0207881;-0.0595286
2.40855;-25.0444;0.987549;-4.95234;0.237362;-0.0775273;-0.0607104
2.40855;-25.3355;0.665211;-4.64697;0.239965;-0.14684;-0.0679654
2.40855;-25.9296;0.852196;-4.1634;0.244019;-0.22028;-0.0652118
2.3911;-26.9268;1.19513;-4.75232;0.252189;-0.287158;-0.0701513
2.3911;-27.2007;0.923769;-4.68492;0.251876;-0.32914;-0.0700069
2.3911;-27.3897;0.92011;-4.44772;0.240338;-0.343873;-0.07444
2.3911;-27.0434;1.25237;-4.69956;0.239208;-0.334338;-0.0719976
2.3911;-26.2418;1.82985;-4.6679;0.210076;-0.265728;-0.0668323
2.3911;-25.2886;1.67159;-4.86895;0.169899;-0.145319;-0.0728056
2.3911;-24.0902;2.01493;-4.62643;0.154339;-0.027918;-0.0749807
2.3911;-23.5372;1.96381;-4.5631;0.141684;0.0427476;-0.0717188
2.3911;-23.4003;2.14115;-4.37643;0.138455;0.0739258;-0.0733551
2.3911;-23.1858;2.01245;-4.43262;0.155131;0.0663422;-0.0806669
2.3911;-23.1452;1.69589;-3.73165;0.157404;0.0622607;-0.0746447
2.3911;-23.578;1.82208;-3.75666;0.189857;0.0486448;-0.0785911
2.3911;-24.0753;1.16579;-3.6881;0.224715;-0.00158078;-0.0722445
2.3911;-25.5907;0.550434;-4.11254;0.25579;-0.118724;-0.0707835
2.3911;-27.3522;0.286837;-4.34866;0.301207;-0.301716;-0.0659285
2.3911;-28.3658;0.223041;-4.73395;0.345965;-0.480914;-0.0683075
2.3911;-28.7951;-0.0858465;-4.57177;0.327933;-0.5522;-0.0615354
2.3911;-28.5283;0.0801185;-5.20072;0.329624;-0.52834;-0.0577853
2.3911;-27.742;0.48068;-5.17692;0.294072;-0.412139;-0.054977
2.3911;-26.6573;0.655069;-4.61994;0.248146;-0.27308;-0.0552445
2.3911;-25.8542;0.858299;-5.125;0.232643;-0.186247;-0.065176
2.3911;-25.4175;0.918536;-4.37756;0.219156;-0.137911;-0.074938
2.3911;-25.9287;0.917665;-4.00431;0.234084;-0.161883;-0.0810714
2.3911;-26.1967;0.604015;-3.80764;0.261011;-0.231974;-0.0744176
2.3911;-27.229;0.570889;-4.57738;0.289553;-0.329064;-0.0675742
2.3911;-27.7144;0.424379;-3.92945;0.305996;-0.405006;-0.0669115
2.3911;-27.9487;0.240511;-4.80636;0.317168;-0.420694;-0.0676079
2.3911;-27.6192;0.255174;-5.03745;0.317136;-0.402498;-0.0614177
2.3911;-27.0469;0.640723;-5.15444;0.29699;-0.323884;-0.0607704
2.3911;-25.9975;0.844886;-4.72291;0.245382;-0.221322;-0.0682003
2.3911;-25.1127;1.59792;-4.30263;0.217551;-0.130786;-0.0726037
2.3911;-24.3936;1.48894;-3.77129;0.184364;-0.0398411;-0.0809313
2.3911;-24.4864;1.78991;-4.2681;0.174514;-0.0135063;-0.0775009
2.3911;-25.129;1.43498;-3.71618;0.18222;-0.0722216;-0.0863941
2.3911;-26.2164;1.34375;-3.77373;0.209438;-0.205717;-0.0835623
2.3911;-27.5096;0.876002;-4.49137;0.247119;-0.365729;-0.0765584
2.3911;-28.5036;0.41368;-4.53402;0.287919;-0.468527;-0.0841871
2.3911;-28.938;0.151575;-4.12686;0.314728;-0.541169;-0.0650132
2.3911;-28.8922;-0.049834;-5.03102;0.330129;-0.547165;-0.0606367
2.3911;-28.9187;-0.164955;-5.27957;0.334664;-0.523878;-0.0601132
2.3911;-28.2671;0.382523;-4.78877;0.325417;-0.455889;-0.0606662
2.3911;-27.2854;0.321748;-4.72782;0.307571;-0.367975;-0.0680643
2.3911;-26.2432;0.349689;-4.17057;0.277666;-0.24854;-0.0653533
2.3911;-25.0851;0.775806;-4.21615;0.258728;-0.140828;-0.0672537
2.3911;-24.6826;0.922083;-4.2499;0.234056;-0.0413227;-0.0654082
2.3911;-24.1622;0.606384;-4.15602;0.238162;-0.0153016;-0.0795241
2.3911;-24.5651;0.977795;-3.47678;0.247628;-0.0511981;-0.0741864
2.3911;-25.2822;0.951714;-4.26379;0.264882;-0.144529;-0.0681408
2.3911;-26.3026;0.410705;-4.78749;0.284763;-0.240958;-0.0662967
2.3911;-27.0329;0.385744;-4.42921;0.310958;-0.338782;-0.0687851
2.3911;-27.6016;0.064525;-4.35136;0.318294;-0.394361;-0.0592715
2.3911;-27.9122;0.0448275;-4.80973;0.320523;-0.424592;-0.0676381
2.3911;-27.7201;0.321938;-4.95916;0.306264;-0.411583;-0.0663977
2.3911;-26.9289;0.434144;-4.1587;0.273235;-0.345563;-0.0726585
2.3911;-26.2057;0.922629;-3.91697;0.239452;-0.25736;-0.0738267
2.3911;-25.8422;1.1611;-4.30686;0.217449;-0.165529;-0.0751964
2.3911;-25.1371;1.39511;-4.16308;0.192481;-0.0950756;-0.0760174
2.3911;-24.7655;1.62268;-4.1455;0.19065;-0.0743195;-0.0768463
2.3911;-24.7042;1.77591;-4.4995;0.184654;-0.0781398;-0.0783152
2.3911;-24.8841;1.45807;-4.45951;0.190066;-0.112606;-0.0739772
2.3911;-24.9664;1.07029;-4.44549;0.205747;-0.1392;-0.0735665
2.3911;-25.4604;1.05676;-4.28651;0.238976;-0.162889;-0.0675637
2.3911;-25.7344;0.989234;-4.26371;0.260481;-0.180735;-0.0701538
2.3911;-26.0383;0.523109;-4.61158;0.271463;-0.20362;-0.0704851
2.3911;-26.0768;0.277041;-4.07317;0.284764;-0.240875;-0.0755619
2.3911;-26.8303;-0.0181705;-4.24531;0.299389;-0.287711;-0.0739934
2.3911;-27.3835;0.0362615;-3.92271;0.312564;-0.337907;-0.0723662
2.3911;-28.1159;0.040693;-4.10831;0.325913;-0.399589;-0.0689732
2.3911;-28.5183;-0.233308;-4.50248;0.328142;-0.460655;-0.0686929
2.3911;-28.8048;-0.03554;-4.67786;0.321805;-0.502087;-0.0681968
2.3911;-29.0274;0.111423;-4.89867;0.320506;-0.526192;-0.0669762
2.3911;-28.9366;0.125047;-5.13995;0.312324;-0.519658;-0.0726838
2.3911;-28.2971;0.0371015;-5.05926;0.294228;-0.481338;-0.0654078
2.3911;-27.779;0.269679;-5.13263;0.278238;-0.420205;-0.066835
2.3911;-26.7372;0.454145;-4.65025;0.264507;-0.32998;-0.0628022
2.3911;-26.1533;0.610582;-4.62628;0.245471;-0.228579;-0.0643258
2.3911;-25.4205;0.816229;-3.6604;0.240552;-0.139166;-0.0685223
2.3911;-24.5732;0.862239;-3.8473;0.236322;-0.0783968;-0.0658031
2.3911;-24.4048;1.15306;-4.35113;0.246655;-0.0335561;-0.0705966
2.3911;-24.2397;0.725522;-4.31151;0.23751;-0.0145825;-0.0740869
2.3911;-24.2224;1.22623;-4.4033;0.24552;-0.0212989;-0.074483
2.3911;-24.6423;1.28507;-4.21625;0.247815;-0.0490974;-0.0742759
2.3911;-24.9892;1.08763;-4.3112;0.259072;-0.102966;-0.0704017
2.3911;-25.6058;0.895592;-4.4286;0.248383;-0.163516;-0.0805413
2.3911;-26.3444;1.17664;-4.69004;0.245806;-0.237052;-0.075766
2.3911;-26.6226;1.1159;-4.3645;0.236215;-0.296631;-0.0697367
2.3911;-27.1387;1.0488;-4.70992;0.231162;-0.334847;-0.0758634
2.3911;-27.3749;1.22119;-4.7112;0.219423;-0.352853;-0.0748907
2.3911;-27.5563;1.32928;-4.27512;0.215092;-0.360402;-0.0723878
2.3911;-27.4735;1.12933;-4.49573;0.220587;-0.365776;-0.0776926
2.3911;-27.3649;0.840039;-3.93694;0.220593;-0.368815;-0.0747432
2.3911;-27.4532;0.796658;-4.29622;0.24066;-0.365935;-0.0734115
2.3911;-27.5906;0.463636;-4.85579;0.262076;-0.36341;-0.0731482
2.3911;-27.3495;0.602696;-4.55159;0.284268;-0.35294;-0.0653112
2.3911;-27.3205;0.296571;-4.68425;0.301407;-0.335845;-0.0660269
2.3911;-27.1661;0.430099;-4.26048;0.322143;-0.332564;-0.0648979
2.3911;-26.8759;0.0323375;-4.12243;0.325843;-0.310726;-0.0662182
2.3911;-26.5352;0.036675;-4.06241;0.323041;-0.284971;-0.059833
2.3911;-26.3287;0.239414;-3.51562;0.317985;-0.246188;-0.0590799
2.3911;-25.9959;-0.017582;-4.17191;0.298004;-0.199449;-0.0661027
2.37365;-25.7377;0.599718;-3.90966;0.293184;-0.174365;-0.0594493
2.37365;-25.6292;0.564004;-4.24525;0.272911;-0.152039;-0.0669653
2.37365;-25.3379;0.562016;-4.34164;0.253641;-0.161369;-0.0673159
2.37365;-25.6764;1.00361;-4.03053;0.2468;-0.169435;-0.0716739
2.37365;-25.7961;1.09353;-3.90628;0.235895;-0.194473;-0.0641848
2.37365;-26.0314;0.982965;-4.20336;0.233621;-0.210758;-0.0703506
2.37365;-26.0336;0.992476;-4.51457;0.235049;-0.234582;-0.0675
2.37365;-25.3357;1.53313;-3.72066;0.20986;-0.202661;-0.0620656
2.37365;-24.7628;1.38025;-4.54872;0.189084;-0.12551;-0.0727043
2.37365;-24.3659;1.827;-4.37672;0.182183;-0.0423068;-0.0753298
2.37365;-23.9462;1.72616;-4.49298;0.171729;0.0161332;-0.0777272
2.37365;-23.7158;1.97477;-4.06684;0.163024;0.0324215;-0.0705472
2.37365;-23.8137;1.62719;-4.0623;0.173814;0.025106;-0.0808622
2.37365;-23.5433;1.83268;-4.0731;0.176832;-0.00112628;-0.0730175
2.37365;-23.4788;1.80412;-3.64611;0.169311;0.0102312;-0.066748
2.37365;-23.4184;1.49975;-3.89627;0.17806;0.0411953;-0.0731197
2.37365;-23.3998;1.63645;-4.30033;0.188372;0.0360056;-0.0763924
2.37365;-23.6557;1.706;-4.01265;0.188864;0.0159834;-0.0641758
2.37365;-24.1585;1.27717;-4.18481;0.203791;-0.0286164;-0.0758259
2.37365;-24.667;1.18339;-4.4179;0.219464;-0.0927065;-0.071176
2.37365;-25.192;0.966515;-4.03644;0.224208;-0.139675;-0.0635683
2.37365;-26.2469;0.67062;-4.23302;0.25291;-0.20579;-0.0692731
2.37365;-26.9211;0.346636;-4.17522;0.276011;-0.292081;-0.0750599
2.37365;-28.0312;0.416849;-4.67704;0.295854;-0.388685;-0.0705354
2.37365;-28.887;-0.16067;-4.27362;0.318144;-0.49715;-0.0734793
2.37365;-29.3938;-0.186001;-4.72195;0.334326;-0.562684;-0.0672677
2.37365;-29.0323;-0.025022;-4.34747;0.322591;-0.57137;-0.0583012
2.37365;-28.5079;-0.103294;-4.59965;0.315764;-0.50777;-0.0586857
2.37365;-28.3641;0.163608;-4.96332;0.302886;-0.432764;-0.0676935
2.37365;-27.556;0.434085;-4.21163;0.289915;-0.366625;-0.0625194
2.37365;-27.1504;0.560719;-4.41308;0.271752;-0.321053;-0.0635768
2.37365;-27.318;0.527025;-3.97474;0.272661;-0.297681;-0.0821399
2.37365;-27.0853;0.570123;-3.77227;0.282395;-0.326837;-0.0771671
2.37365;-27.1052;0.310571;-3.76189;0.278584;-0.338988;-0.0716034
2.37365;-27.1222;0.446827;-3.6737;0.278061;-0.345624;-0.0659406
2.37365;-26.6263;0.627491;-3.72681;0.274172;-0.31928;-0.0676843
2.37365;-26.099;0.753976;-4.33442;0.255007;-0.259132;-0.0682368
2.37365;-25.7472;1.33336;-4.72353;0.239229;-0.187548;-0.0720345
2.37365;-24.985;1.31177;-4.44933;0.219786;-0.113428;-0.0677186
2.37365;-24.1205;1.50269;-4.59481;0.198814;-0.0587206;-0.0691156
2.37365;-23.4464;2.19267;-3.98323;0.172712;0.00784268;-0.0660709
2.37365;-22.7224;1.79806;-4.12638;0.15625;0.0748291;-0.0753406
2.37365;-22.8969;2.06611;-3.54958;0.149775;0.123245;-0.0801828
2.37365;-23.2204;2.06315;-3.6097;0.163088;0.098363;-0.0814907
2.37365;-24.2196;1.64031;-3.45512;0.179012;-0.00321599;-0.0829129
2.37365;-25.8123;1.11044;-3.93334;0.222402;-0.157302;-0.0835017
2.37365;-27.0227;0.508568;-4.01288;0.261059;-0.339264;-0.0742369
2.37365;-28.4246;0.616427;-4.43225;0.29511;-0.489053;-0.0686502
2.37365;-29.4076;0.0074245;-4.73817;0.32576;-0.594548;-0.0713393
