110;-1.49186e-11;1.06015e-12;3.33433e-12;5.62368e-07;1.28404e-07;-8.4678e-08;-0.0631948;-0.549515;1.17301;-0.06694;1.49052;-0.941539
110;-1.49182e-11;1.06017e-12;3.33439e-12;5.62352e-07;1.28404e-07;-8.46806e-08;-0.0631982;-0.549515;1.17301;-0.0669397;1.49052;-0.94154
105;-1.48609e-11;1.05621e-12;3.32129e-12;5.61226e-07;1.28148e-07;-8.45237e-08;-0.0632037;-0.549514;1.17301;-0.0669398;1.49052;-0.941539
130;-1.47795e-11;1.05055e-12;3.30275e-12;5.59614e-07;1.27774e-07;-8.42956e-08;-0.0632084;-0.549514;1.173;-0.0669396;1.49052;-0.941539
91;-1.47794e-11;1.05061e-12;3.30269e-12;5.59602e-07;1.27773e-07;-8.42982e-08;-0.0632138;-0.549514;1.173;-0.0669397;1.49052;-0.941539
105;-1.45949e-11;1.03802e-12;3.26006e-12;5.56105e-07;1.26925e-07;-8.37274e-08;-0.0632321;-0.549516;1.17301;-0.0669398;1.49052;-0.941539
115;-1.45948e-11;1.038e-12;3.25995e-12;5.56099e-07;1.26922e-07;-8.37255e-08;-0.0632322;-0.549517;1.17301;-0.066939;1.49052;-0.94154
115;-1.45467e-11;1.03462e-12;3.2489e-12;5.55176e-07;1.26699e-07;-8.35717e-08;-0.0632305;-0.549517;1.17301;-0.0669367;1.49052;-0.941541
112;-1.45132e-11;1.03224e-12;3.2413e-12;5.54485e-07;1.26541e-07;-8.34782e-08;-0.0632286;-0.549517;1.17301;-0.0669345;1.49052;-0.941542
114;-1.45133e-11;1.0322e-12;3.2413e-12;5.54462e-07;1.26535e-07;-8.34742e-08;-0.0632258;-0.549517;1.17301;-0.0669316;1.49052;-0.941544
117;-1.44766e-11;1.02958e-12;3.23297e-12;5.53724e-07;1.26361e-07;-8.33596e-08;-0.0632228;-0.549517;1.17301;-0.0669282;1.49052;-0.941546
130;-1.44323e-11;1.02642e-12;3.22281e-12;5.52811e-07;1.26152e-07;-8.32364e-08;-0.0632212;-0.549517;1.17301;-0.0669264;1.49052;-0.941547
129;-1.44322e-11;1.02641e-12;3.2227e-12;5.52809e-07;1.26151e-07;-8.32356e-08;-0.0632205;-0.549517;1.17301;-0.0669257;1.49052;-0.941547
129;-1.43991e-11;1.02406e-12;3.21509e-12;5.52133e-07;1.25996e-07;-8.31446e-08;-0.0632202;-0.549517;1.17301;-0.0669254;1.49052;-0.941547
130;-1.43734e-11;1.02225e-12;3.20916e-12;5.5161e-07;1.25877e-07;-8.30739e-08;-0.0632201;-0.549517;1.17301;-0.0669253;1.49052;-0.941548
132;-1.43733e-11;1.02223e-12;3.20927e-12;5.51607e-07;1.25876e-07;-8.30737e-08;-0.06322;-0.549517;1.17301;-0.0669252;1.49052;-0.941548
134;-1.4344e-11;1.02016e-12;3.20249e-12;5.51008e-07;1.25739e-07;-8.29924e-08;-0.0632198;-0.549517;1.17301;-0.0669248;1.49052;-0.941547
159;-1.4344e-11;1.02015e-12;3.20255e-12;5.51001e-07;1.25737e-07;-8.29913e-08;-0.063219;-0.549517;1.17301;-0.0669239;1.49052;-0.941548
135;-1.43203e-11;1.01846e-12;3.197e-12;5.5051e-07;1.25622e-07;-8.29235e-08;-0.0632188;-0.549517;1.17301;-0.0669235;1.49052;-0.941548
128;-1.43054e-11;1.01741e-12;3.19372e-12;5.5021e-07;1.25554e-07;-8.28833e-08;-0.0632184;-0.549517;1.17301;-0.0669232;1.49052;-0.941548
129;-1.42872e-11;1.01612e-12;3.18956e-12;5.49836e-07;1.25469e-07;-8.28328e-08;-0.0632183;-0.549516;1.17301;-0.0669232;1.49052;-0.941548
132;-1.42873e-11;1.01613e-12;3.1895e-12;5.49836e-07;1.25469e-07;-8.28332e-08;-0.0632183;-0.549516;1.17301;-0.0669233;1.49052;-0.941548
130;-1.42762e-11;1.01535e-12;3.18701e-12;5.49612e-07;1.25418e-07;-8.28034e-08;-0.0632184;-0.549516;1.17301;-0.0669234;1.49052;-0.941549
133;-1.42761e-11;1.01534e-12;3.18701e-12;5.49611e-07;1.25418e-07;-8.28028e-08;-0.0632185;-0.549516;1.17301;-0.0669233;1.49052;-0.941548
136;-1.4276e-11;1.01535e-12;3.1869e-12;5.49615e-07;1.25418e-07;-8.28035e-08;-0.0632192;-0.549516;1.17301;-0.0669241;1.49052;-0.941548
135;-1.42759e-11;1.01534e-12;3.18678e-12;5.49605e-07;1.25416e-07;-8.28018e-08;-0.063219;-0.549517;1.17301;-0.066923;1.49052;-0.941548
140;-1.42757e-11;1.01531e-12;3.18678e-12;5.49597e-07;1.25412e-07;-8.27992e-08;-0.0632189;-0.549517;1.17301;-0.0669225;1.49052;-0.941548
141;-1.42757e-11;1.01531e-12;3.18684e-12;5.49597e-07;1.25411e-07;-8.27987e-08;-0.0632191;-0.549517;1.17301;-0.0669225;1.49052;-0.941548
147;-1.42756e-11;1.01531e-12;3.18678e-12;5.49589e-07;1.25409e-07;-8.27976e-08;-0.0632189;-0.549517;1.17301;-0.0669217;1.49052;-0.941548
138;-1.42757e-11;1.01535e-12;3.18678e-12;5.49659e-07;1.25414e-07;-8.27766e-08;-0.063219;-0.549517;1.17301;-0.0669212;1.49052;-0.941548
139;-1.42757e-11;1.01535e-12;3.1869e-12;5.49651e-07;1.25413e-07;-8.27752e-08;-0.0632186;-0.549517;1.17301;-0.0669201;1.49052;-0.941548
139;-1.42758e-11;1.01539e-12;3.18684e-12;5.4968e-07;1.25414e-07;-8.27649e-08;-0.0632183;-0.549517;1.17301;-0.0669192;1.49052;-0.941549
134;-1.42759e-11;1.01538e-12;3.18673e-12;5.4968e-07;1.25414e-07;-8.27652e-08;-0.0632183;-0.549516;1.17301;-0.0669191;1.49052;-0.941548
135;-1.42758e-11;1.01537e-12;3.18684e-12;5.49673e-07;1.25412e-07;-8.27642e-08;-0.0632179;-0.549516;1.17301;-0.0669181;1.49052;-0.941549
199;-1.4276e-11;1.01536e-12;3.1869e-12;5.49658e-07;1.25408e-07;-8.27615e-08;-0.063217;-0.549517;1.17301;-0.0669163;1.49052;-0.94155
187;-1.42757e-11;1.01532e-12;3.18678e-12;5.49638e-07;1.25403e-07;-8.27575e-08;-0.0632153;-0.549517;1.17301;-0.0669135;1.49052;-0.94155
167;-1.42759e-11;1.01529e-12;3.1869e-12;5.49601e-07;1.25393e-07;-8.27504e-08;-0.0632119;-0.549517;1.17301;-0.0669084;1.49052;-0.941553
138;-1.4276e-11;1.01522e-12;3.18678e-12;5.49564e-07;1.25382e-07;-8.27421e-08;-0.0632072;-0.549517;1.17301;-0.0669029;1.49052;-0.941555
